"Time Created","Screen Name","Follower Count","Full Text","Location","Hashtags","Mentions","Platform"
"Sat Apr 15 01:12:42 +0000 2017","rcannon1949","88","RT @DaShanneStokes: A man who doesn't respect Americans cannot lead America. #trumpleaks #russianhacking #resist #russiagate #trumprussia #…","Grove, OK","['trumpleaks', 'russianhacking', 'resist', 'russiagate', 'trumprussia']","[u'Dr. DaShanne Stokes']","iPhone"
"Sat Apr 15 01:13:25 +0000 2017","weinbergfoto","158","RT @DaShanneStokes: America chose Clinton. Russia chose Trump. #trumpleaks #russianhacking #resist #theresistance #russiagate #trumprussia…","39.410612,-77.409595","['trumpleaks', 'russianhacking', 'resist', 'theresistance', 'russiagate', 'trumprussia']","[u'Dr. DaShanne Stokes']","iPhone"
"Sat Apr 15 01:13:59 +0000 2017","YMaesse","539","RT @DaShanneStokes: A man who doesn't respect Americans cannot lead America. #trumpleaks #russianhacking #resist #russiagate #trumprussia #…","El Paso","['trumpleaks', 'russianhacking', 'resist', 'russiagate', 'trumprussia']","[u'Dr. DaShanne Stokes']","Android"
"Sat Apr 15 01:14:25 +0000 2017","CitizenMM1","322","RT @RepSwalwell: The #Syria situation changes nothing about #RussianHacking in our election. https://t.co/TGIPEvKdJ9","","['Syria', 'RussianHacking']","[u'Rep. Eric Swalwell']","iPhone"
"Sat Apr 15 01:14:43 +0000 2017","MarilynLSutton","969","RT @DaShanneStokes: A man who doesn't respect Americans cannot lead America. #trumpleaks #russianhacking #resist #russiagate #trumprussia #…","Florida, USA","['trumpleaks', 'russianhacking', 'resist', 'russiagate', 'trumprussia']","[u'Dr. DaShanne Stokes']","Twitter Web Client"
"Sat Apr 15 01:14:51 +0000 2017","jojokejohn","201716","Start with dnc rigging to stop winning progressive-honest solid proof about Russia-impeach u get pence-Ryan-pence g… https://t.co/s8rcEn95ye","Nevada","[]","[]","iPhone"
"Sat Apr 15 01:15:02 +0000 2017","theminnguy","227","RT @DaShanneStokes: America chose Clinton. Russia chose Trump. #trumpleaks #russianhacking #resist #theresistance #russiagate #trumprussia…","Colorado, USA","['trumpleaks', 'russianhacking', 'resist', 'theresistance', 'russiagate', 'trumprussia']","[u'Dr. DaShanne Stokes']","Android"
"Sat Apr 15 01:15:05 +0000 2017","BevDiane","2303","RT @dogonvillage: #ImFuriousBecause so many Republicans don't care 2 find out if #RussianAgents R N #Whitehouse &amp; #Democrats R dysfunctiona…","Los Angeles","['ImFuriousBecause', 'RussianAgents', 'Whitehouse', 'Democrats']","[u'Edrea']","Twitter Web Client"
"Sat Apr 15 01:17:26 +0000 2017","NancyUr1","32","@Impeach_D_Trump https://t.co/9gXi3DpftR","","[]","[u'Impeach Donald Trump']","Twitter Web Client"
"Sat Apr 15 01:18:05 +0000 2017","Rolling_Podium","112","RT @RepSwalwell: “The message was: ‘Watch out. There’s something not right here.’”

Chilling to read. All the reason #RussianHacking…","Adams College","['RussianHacking']","[u'Rep. Eric Swalwell']","iPhone"
"Sun Apr 16 21:57:34 +0000 2017","ronald_lampkin","94","RT @southerntalker: If #ElectoralCollege voted w/o  knowledge of @realDonaldTrump Russian ties, #russianhacking , Time to nullify EC Vo…","Oklahoma, USA","['ElectoralCollege', 'russianhacking']","[u'TES \U0001f3c7', u'Donald J. Trump']","Android"
"Sun Apr 16 22:03:46 +0000 2017","MarleneChavani1","122","@Keep2020Alive Bernie,BLAH BLAH BLAH Alright already,get off the grandstand. HRC lost because of #russianhacking. T… https://t.co/vIcynnF16f","Connecticut, USA","['russianhacking']","[u'Keep2020Alive']","iPad"
"Sun Apr 16 22:06:01 +0000 2017","dawnstotlar","9183","RT @SWBlanc: .@aclu @aclupa @ACLUofMichigan @ACLUofWisconsin 

#votingirregularites #RussianHacking 
#votersuppression https://t.co/jWDGNWe…","I Block Trolls & Report Porn!","['votingirregularites', 'RussianHacking', 'votersuppression']","[u'Sally B', u'ACLU National', u'ACLU of Pennsylvania', u'ACLU of Michigan', u'ACLU of Wisconsin']","iPad"
"Sun Apr 16 16:14:31 +0000 2017","LouiseMensch","230426","Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Conservative.  Optimist","['SnowdenOp', 'RussianHacking']","[u'Mike Pence']","iPhone"
"Sun Apr 16 16:14:56 +0000 2017","agscribbler","324","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:14:57 +0000 2017","suannelqr","5493","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Somers, NY","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']"
"Sun Apr 16 16:14:58 +0000 2017","darmagirl24","428","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Neverland","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:15:12 +0000 2017","MarilynCapps","768","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Virginia Beach, VA","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:15:13 +0000 2017","dizzyoz1","720","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:15:14 +0000 2017","omamaine","1336","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","La Grange, NC","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:15:14 +0000 2017","JedGarren","446","👏👏👏
🇺🇸😠🇺🇸 https://t.co/i01HzOo7bq","Good Ol' Rocky Top Tennessee","[]","[]","Android"
"Sun Apr 16 16:15:55 +0000 2017","shineduncan","113","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Boston, MA","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:15:57 +0000 2017","ItsMeCathi","2008","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Forefront of the Resistance","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:16:01 +0000 2017","SkyMarshalMeru","26","Snowden, Assange, when are we going to take out these traitors? Can Ecuador be pressured into this, now that Assang… https://t.co/vPbe8A7asd","","[]","[]","Twitter Web Client"
"Sun Apr 16 16:16:07 +0000 2017","BrianGr72327841","1993","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Like Chickenman I'm everywhere","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:16:11 +0000 2017","Saintsfan5348","690","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","United States","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:16:19 +0000 2017","RuffShenanigans","94","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","St Louis, MO","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:16:26 +0000 2017","Gabriellegifted","216","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","California, USA","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:16:47 +0000 2017","cozy_eagle","155","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:16:49 +0000 2017","smokeyvera","715","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:17:01 +0000 2017","margo94","2632","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Niagara Canada","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:17:02 +0000 2017","KrofchikLaura","514","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Pittsburgh","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']"
"Sun Apr 16 16:17:04 +0000 2017","DaveVasques","140","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","United States","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:17:14 +0000 2017","agraddi","1673","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Charlotte, NC","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:17:16 +0000 2017","dramaQkarri","217","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Chicago 'burbs","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:17:30 +0000 2017","Steven_McIntire","144","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","California","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:17:51 +0000 2017","jenna92821","391","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Southern California","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:18:16 +0000 2017","dark1pr","151","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:18:38 +0000 2017","janrobinjackson","868","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Norman Oklahoma","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPad"
"Sun Apr 16 16:18:49 +0000 2017","ptothed1","552","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:18:49 +0000 2017","kimmytoronto","2461","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:19:07 +0000 2017","CarlaMoulton3","4180","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Chicago","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:19:32 +0000 2017","AlbertHur888","100","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Los Angeles, CA","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:20:20 +0000 2017","Tamaraciocci","1369","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","United States","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPad"
"Sun Apr 16 16:20:59 +0000 2017","ACDC_fanatic","39","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']"
"Sun Apr 16 16:21:10 +0000 2017","bostonmom2","49","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","USA","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:21:30 +0000 2017","aimeethorpe_a","77","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:22:23 +0000 2017","EFreeman2017","65","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPad"
"Sun Apr 16 16:22:27 +0000 2017","gypsytricia","609","Interesting reading. #putin #RussianHacking #presidentPutin #russiagate #spygame https://t.co/JDzJeYsvQb","Edmonton, Alberta, Canada","['putin', 'RussianHacking', 'presidentPutin', 'russiagate', 'spygame']","[]","iPhone"
"Sun Apr 16 16:22:37 +0000 2017","parkse","3219","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Nobots noporn&notrumptrolls","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPad"
"Sun Apr 16 16:22:44 +0000 2017","bbjeagle","568","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:23:44 +0000 2017","Maxxkaptin","570","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Proctorville, OH","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:24:19 +0000 2017","blogger4girl","238","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","San Francisco, CA","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:24:35 +0000 2017","LouiseMensch","230429","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Conservative.  Optimist","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:24:39 +0000 2017","jadedview69","222","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:24:57 +0000 2017","FiddleSpider","1225","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:25:26 +0000 2017","miketheatheist","149","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Melbourne Beach, FL","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:26:02 +0000 2017","shonnarobinson","3397","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","midwest","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']"
"Sun Apr 16 16:26:10 +0000 2017","PattiWow","17","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:26:23 +0000 2017","OverUnderClover","1020","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Marion, IN","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:26:36 +0000 2017","LittleRed623","1517","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:27:20 +0000 2017","Rhinocerization","1012","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:27:27 +0000 2017","LouiseMorett","561","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:27:36 +0000 2017","sweetheart75","335","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:28:32 +0000 2017","IceGryphonX","2018","She's at it again. Tunnel vision. https://t.co/XIs8sxbN60","MESA, AZ","[]","[]","iPhone"
"Sun Apr 16 16:29:10 +0000 2017","TrumpfPresident","940","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Moscow, Russia","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:29:12 +0000 2017","Danzelb","239","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","United States","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:29:27 +0000 2017","junren65","3887","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Prescott, AZ","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:31:04 +0000 2017","Roxy4080","2974","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","United States","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:32:05 +0000 2017","pinoypinotnoir","290","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Portland, Oregon","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:32:56 +0000 2017","LadyLiberty411","4336","Understanding #Cybersecurity, Beyond the #RussianHacking Scandal

 https://t.co/hXJgRwQXAo https://t.co/aGmLgU3Vol","In The Know","['Cybersecurity', 'RussianHacking']","[]","iPhone"
"Sun Apr 16 16:33:59 +0000 2017","mckelvey_patti","1867","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:34:05 +0000 2017","kristylove777","572","I think we can safely add #TrumpRussiaCollusion #RussianHacking
The PEOPLE of the United States of America ELECTED… https://t.co/tsOaWkGmeP","Arizona, USA","['TrumpRussiaCollusion', 'RussianHacking']","[]","Twitter Web Client"
"Sun Apr 16 16:34:06 +0000 2017","chettayoda","1046","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPad"
"Sun Apr 16 16:35:14 +0000 2017","blaha_b","9773","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Buffalo Valley,  Tennessee","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:36:03 +0000 2017","kristylove777","572","RT @kristylove777: I think we can safely add #TrumpRussiaCollusion #RussianHacking
The PEOPLE of the United States of America ELECTED…","Arizona, USA","['TrumpRussiaCollusion', 'RussianHacking']","[u'Kristy Wade']","Twitter Web Client"
"Sun Apr 16 16:36:58 +0000 2017","kristylove777","572","And again.... https://t.co/NL5wzxJSsX","Arizona, USA","[]","[]","Twitter Web Client"
"Sun Apr 16 16:37:01 +0000 2017","njharley","470","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","ÜT: 45.526846,-122.68205","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPad"
"Sun Apr 16 16:38:25 +0000 2017","MISUNSHINE01","295","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:39:07 +0000 2017","taninthesummer","1599","RT @LadyLiberty411: Understanding #Cybersecurity, Beyond the #RussianHacking Scandal

 https://t.co/hXJgRwQXAo https://t.co/aGmLgU3Vol","The High Country","['Cybersecurity', 'RussianHacking']","[u'News4Resistance']","Twitter Web Client"
"Sun Apr 16 16:39:29 +0000 2017","InSpiteOfTrump","18070","RT @LadyLiberty411: Understanding #Cybersecurity, Beyond the #RussianHacking Scandal

 https://t.co/hXJgRwQXAo https://t.co/aGmLgU3Vol","United States","['Cybersecurity', 'RussianHacking']","[u'News4Resistance']"
"Sun Apr 16 16:40:37 +0000 2017","JuniorBuitron","629","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","New England","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:41:51 +0000 2017","TheNakedParty","136","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","United States","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:44:55 +0000 2017","bobjohnson1180","427","@DavidShuster @i24NEWS_EN Are you sure about this? Where is the proof of this happening, just like the #russianhacking proof...:","Upper Midwest","['russianhacking']","[u'David Shuster', u'i24NEWS English']","iPhone"
"Sun Apr 16 16:45:55 +0000 2017","bjdda","57","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Whidbey Island","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 16:46:40 +0000 2017","kpachinger","66","This guy's not facing the meeting. Know why? He's a #fascist. #russianhacking #alqaeda #MAGA #JesusSaves https://t.co/9BWWicaY8z","Conyers, GA","['fascist', 'russianhacking', 'alqaeda', 'MAGA', 'JesusSaves']","[]"
"Sun Apr 16 16:47:30 +0000 2017","RhapsodysBIues","2906","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:48:14 +0000 2017","AnneAnnapolis","274","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Maryland, USA","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:48:15 +0000 2017","robertdolliver","951","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Sactown","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPhone"
"Sun Apr 16 16:50:15 +0000 2017","ktoddhouston","10589","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Medina, OH","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Twitter Web Client"
"Sun Apr 16 16:52:17 +0000 2017","plive_calmer","30","Russia are working for a smile with alleged #RussianHacking threat today akin to Brussels today without Russia, #Iran wants","Trumbull, CT","['RussianHacking', 'Iran']","[]"
"Sun Apr 16 16:54:05 +0000 2017","hotflesh","2361","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Buffalo, NY","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPad"
"Sun Apr 16 16:58:03 +0000 2017","Dialectic4Dufi","1973","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Bumphuq, AZ","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPad"
"Sun Apr 16 17:01:53 +0000 2017","lloyd_t_spencer","1828","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Seattle, WA","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","Android"
"Sun Apr 16 17:02:59 +0000 2017","ronald_lampkin","94","RT @southerntalker: If #ElectoralCollege voted w/o  knowledge of @realDonaldTrump Russian ties, #russianhacking , Time to nullify EC Vo…","Oklahoma, USA","['ElectoralCollege', 'russianhacking']","[u'TES \U0001f3c7', u'Donald J. Trump']","Android"
"Sun Apr 16 17:04:12 +0000 2017","lotsofuss","1800","RT @LouiseMensch: Ecuador must pay for its attack on America #SnowdenOp #RussianHacking cc @mike_pence https://t.co/V7N26Masjc","Citizen of America","['SnowdenOp', 'RussianHacking']","[u'Louise Mensch', u'Mike Pence']","iPad"
